"Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2","U:0","U:1","U:2","alpha.water","ddt0(epsilon)","ddt0(k)","ddt0(rho,U):0","ddt0(rho,U):1","ddt0(rho,U):2","ddtCorrDdt0(U):0","ddtCorrDdt0(U):1","ddtCorrDdt0(U):2","epsilon","k","nut","p","p_rgh","total(p)"
0.0086522,-0.010707,0.99991,-0.46679,-1.4901,0.035945,0.0021268,-0.3869,-0.0037353,0.5,-2.7391e-05,-1.2222e-05,0.027412,-0.13435,0.03075,5.6201e-05,-3.1974e-05,6.7784e-05,0.011605,0.010503,0.00086108,31.784,191.36,69.33
0.0026244,-0.011687,0.99993,-0.45639,-1.4907,0.035784,0.00069355,-0.38221,-0.0037294,0.5,-2.483e-05,-1.0484e-05,0.02466,-0.1285,0.03168,5.3681e-05,-3.323e-05,6.9674e-05,0.011099,0.0097264,0.00077186,34.155,191.13,70.704
0.0079898,-0.011227,0.9999,-0.47372,-1.5197,0.035673,0.0023487,-0.39486,-0.0039975,0.5,-2.7905e-05,-1.2105e-05,0.025716,-0.070263,0.027512,5.0643e-05,2.7312e-06,6.0189e-05,0.012135,0.011029,0.00090676,31.537,189.89,70.625
0.0013069,-0.011945,0.99993,-0.45638,-1.5207,0.035429,-0.00016682,-0.38749,-0.0039432,0.5,-2.2146e-05,-8.7713e-06,0.022587,-0.064267,0.028924,4.7624e-05,2.2682e-07,6.2902e-05,0.01121,0.0096803,0.00075661,35.322,189.57,72.862
0.0072996,-0.011922,0.9999,-0.48122,-1.5493,0.035381,0.0029311,-0.40298,-0.0043563,0.5,-2.8107e-05,-1.1869e-05,0.024699,-0.014421,0.024561,4.7184e-05,3.4838e-05,5.3028e-05,0.01274,0.011644,0.00096113,31.257,188.34,71.915
0.0016734,-0.012586,0.99992,-0.45637,-1.5507,0.035068,-0.00072008,-0.39297,-0.0042049,0.5,-1.8638e-05,-6.5963e-06,0.022421,-0.0084512,0.026124,4.5801e-05,3.2038e-05,5.5966e-05,0.011341,0.009665,0.00074548,36.434,187.99,75.018
-0.0014114,-0.012767,0.99992,-0.45635,-1.5807,0.034695,-0.00095089,-0.3988,-0.0045181,0.5,-1.5078e-05,-4.7169e-06,0.024585,0.038004,0.023946,5.1396e-05,5.9768e-05,5.0451e-05,0.011655,0.0097441,0.0007379,37.496,186.36,77.208
-0.0027234,-0.013216,0.99991,-0.45634,-1.6107,0.034308,-0.0010238,-0.40507,-0.0048505,0.5,-1.2223e-05,-3.3044e-06,0.028356,0.075009,0.022236,6.1153e-05,8.3054e-05,4.603e-05,0.012106,0.0098703,0.00072975,38.495,184.63,79.433
-0.0038316,-0.013752,0.9999,-0.45632,-1.6407,0.033906,-0.00087175,-0.4117,-0.0051906,0.5,-1.0073e-05,-2.5226e-06,0.032982,0.10362,0.020741,7.2298e-05,0.00010052,4.2598e-05,0.012481,0.0099443,0.00071875,39.431,182.81,81.692
-0.0046901,-0.01442,0.99989,-0.4563,-1.6708,0.033485,-0.00056185,-0.41867,-0.005573,0.5,-8.5898e-06,-2.2844e-06,0.036668,0.12428,0.019394,8.0951e-05,0.00011159,3.9718e-05,0.012739,0.0099683,0.00070744,40.3,180.89,83.983
-0.0052799,-0.015368,0.99987,-0.45628,-1.7009,0.033044,-0.0001678,-0.42622,-0.006131,0.5,-7.8611e-06,-2.4692e-06,0.038573,0.13869,0.017403,8.573e-05,0.0001165,3.5074e-05,0.012998,0.010001,0.00069789,41.073,178.82,86.323
-0.0056671,-0.016861,0.99984,-0.45626,-1.7309,0.032569,0.00032681,-0.43462,-0.0069958,0.5,-8.1079e-06,-3.2165e-06,0.040588,0.15169,0.014901,8.924e-05,0.00011544,2.8799e-05,0.013274,0.01004,0.0006888,41.753,176.56,88.774
-0.0059508,-0.018991,0.9998,-0.45624,-1.761,0.032036,0.00098607,-0.44419,-0.0082544,0.5,-9.0224e-06,-4.1476e-06,0.041562,0.1657,0.014004,9.0384e-05,0.0001117,2.5728e-05,0.01346,0.010033,0.00067818,42.342,173.99,91.428
-0.0061417,-0.021804,0.99974,-0.45621,-1.7912,0.031427,0.0018323,-0.45545,-0.0098628,0.5,-1.0007e-05,-4.8755e-06,0.039237,0.18049,0.014913,8.6487e-05,0.00010906,2.6211e-05,0.01355,0.0099878,0.00066727,42.804,171.02,94.39
-0.006047,-0.025477,0.99966,-0.45618,-1.8214,0.030721,0.0028911,-0.46887,-0.011947,0.5,-1.0913e-05,-5.5435e-06,0.03484,0.19624,0.016538,7.9759e-05,0.00010811,2.7536e-05,0.013675,0.0099726,0.00065896,43.039,167.51,97.67
-0.0054714,-0.031604,0.99949,-0.45614,-1.8516,0.029888,0.0042281,-0.48604,-0.014817,0.5,-1.1097e-05,-5.9268e-06,0.028653,0.21505,0.019366,7.0231e-05,0.00011131,3.0651e-05,0.014062,0.010093,0.00065661,42.898,163.28,101.48
-0.0044294,-0.039993,0.99919,-0.45609,-1.8821,0.028808,0.0061329,-0.50812,-0.019795,0.5,-1.0193e-05,-5.7246e-06,0.021382,0.23128,0.023525,6.1772e-05,0.00011061,3.5534e-05,0.015039,0.010493,0.00066425,42.088,157.71,105.78
-0.003291,-0.056191,0.99841,-0.45602,-1.9127,0.027458,0.0077108,-0.53949,-0.025658,0.5,-9.2237e-06,-5.7686e-06,0.012184,0.26378,0.02902,4.9672e-05,0.00013833,4.857e-05,0.017428,0.01148,0.00068686,40.052,150.56,110.97
0.0061251,-0.0093114,0.99994,-0.42687,-1.283,0.038089,0.00043983,-0.32706,-0.0024098,0.5,1.4741e-07,5.1309e-07,0.056476,-0.70165,0.045778,0.00016675,-0.00030279,0.00010994,0.0057433,0.0050063,0.00041347,33.333,199.07,60.138
0.0038907,-0.0084383,0.99996,-0.42689,-1.2626,0.038281,0.00089203,-0.32365,-0.0023653,0.5,-1.4417e-06,-6.1597e-07,0.046156,-0.76201,0.046855,0.00010996,-0.00032577,0.00010978,0.0053062,0.0047465,0.00040366,32.612,199.85,58.876
-0.011161,-0.0080514,0.99991,-0.42986,-1.2828,0.038087,0.00080614,-0.32947,-0.0024369,0.5,4.0664e-08,4.6341e-07,0.057527,-0.71161,0.046235,0.00016331,-0.00030493,0.00010998,0.0059732,0.0053494,0.00045245,32.59,199.21,59.866
-0.010125,-0.0083437,0.99991,-0.43431,-1.3124,0.037796,0.00041922,-0.33785,-0.0025516,0.5,5.4932e-07,1.3346e-06,0.061473,-0.62987,0.045449,0.00018129,-0.00027629,0.00010637,0.0069974,0.0062106,0.00051571,32.534,198.22,61.263
0.0051899,-0.0093117,0.99994,-0.42686,-1.3129,0.037809,-0.00053425,-0.33212,-0.0024616,0.5,8.5543e-07,1.3438e-06,0.058151,-0.61043,0.043842,0.00018977,-0.00027458,0.00010519,0.0063394,0.0052886,0.00041558,34.332,197.9,61.939
-0.010555,-0.0085694,0.99991,-0.43891,-1.342,0.037496,0.00011483,-0.34601,-0.0027174,0.5,-2.0259e-06,5.7656e-07,0.052337,-0.54004,0.044577,0.000138,-0.00023625,0.00010155,0.0078144,0.0069497,0.00057348,32.46,197.22,62.609
0.0042004,-0.0093631,0.99995,-0.42685,-1.3428,0.037529,-0.0014886,-0.33719,-0.0025389,0.5,-1.1669e-06,7.2658e-07,0.047504,-0.51586,0.042503,0.00014941,-0.00024079,9.9845e-05,0.0066592,0.0053995,0.00041092,35.266,196.71,63.689
-0.011032,-0.0089133,0.9999,-0.44373,-1.3716,0.037181,0.00019881,-0.35406,-0.0029387,0.5,-6.5606e-06,-2.1299e-06,0.036577,-0.44815,0.042278,7.6348e-05,-0.00018673,9.4917e-05,0.0084636,0.0076199,0.00063161,32.379,196.19,63.941
0.0031739,-0.0095371,0.99995,-0.42683,-1.3727,0.037247,-0.0020712,-0.34223,-0.0026694,0.5,-4.4848e-06,-1.2983e-06,0.030956,-0.42151,0.040871,8.5662e-05,-0.00019772,9.3875e-05,0.0067845,0.0054153,0.00040525,36.165,195.5,65.423
-0.011525,-0.0093559,0.99989,-0.44885,-1.4012,0.036847,0.00066626,-0.36222,-0.0031727,0.5,-1.2397e-05,-5.5831e-06,0.027486,-0.36021,0.039399,4.9739e-05,-0.00013858,8.8404e-05,0.0091604,0.008351,0.0006955,32.287,195.14,65.282
0.0021347,-0.0098072,0.99995,-0.42682,-1.4026,0.036959,-0.0021608,-0.34732,-0.0028286,0.5,-8.1174e-06,-3.4537e-06,0.021619,-0.33139,0.038541,5.781e-05,-0.00015018,8.8182e-05,0.0069071,0.0054399,0.0004014,37.049,194.29,67.167
-0.01199,-0.0098239,0.99988,-0.4543,-1.4309,0.036492,0.0012843,-0.37065,-0.0033808,0.5,-1.9212e-05,-8.8571e-06,0.024473,-0.27877,0.036665,4.2246e-05,-9.792e-05,8.1616e-05,0.010089,0.0092355,0.00076689,32.168,194.03,66.637
-5.4939e-05,-0.010304,0.99995,-0.4268,-1.4325,0.036662,-0.0019248,-0.35256,-0.0029868,0.5,-1.1167e-05,-4.6954e-06,0.020178,-0.24733,0.036132,5.3834e-05,-0.00010258,8.3341e-05,0.0071359,0.0055221,0.00039976,37.916,193.05,68.933
-2.2113e-05,-0.010384,0.99995,-0.42679,-1.4625,0.036358,-0.0016384,-0.35806,-0.003136,0.5,-1.2795e-05,-5.0303e-06,0.021661,-0.17253,0.03305,5.7681e-05,-5.8505e-05,7.7864e-05,0.0074222,0.0056127,0.00039599,38.743,191.76,70.713
-0.0010401,-0.010644,0.99994,-0.42677,-1.4924,0.036046,-0.0015422,-0.36376,-0.0032784,0.5,-1.1918e-05,-4.5195e-06,0.022447,-0.10625,0.030493,5.5996e-05,-1.9515e-05,7.1714e-05,0.0075938,0.0056393,0.0003898,39.524,190.42,72.496
-0.0019574,-0.010918,0.99994,-0.42675,-1.5223,0.035726,-0.0015868,-0.3696,-0.0034303,0.5,-9.2659e-06,-3.2563e-06,0.022493,-0.046283,0.028324,4.8313e-05,1.5616e-05,6.5296e-05,0.0076551,0.005622,0.0003838,40.255,189.01,74.276
-0.0028092,-0.011274,0.99993,-0.42674,-1.5523,0.035397,-0.0014844,-0.37559,-0.0036249,0.5,-6.4207e-06,-1.7235e-06,0.023532,0.0062855,0.024825,4.5395e-05,4.7257e-05,5.7869e-05,0.007739,0.0056261,0.0003798,40.933,187.53,76.054
-0.0036128,-0.011746,0.99992,-0.42672,-1.5822,0.035056,-0.00116,-0.38185,-0.0038958,0.5,-3.8324e-06,-5.2572e-07,0.025111,0.050742,0.02111,4.6807e-05,7.4856e-05,5.0196e-05,0.0079355,0.0056846,0.00037762,41.563,185.98,77.852
-0.0043563,-0.012325,0.99991,-0.4267,-1.6122,0.034698,-0.00070539,-0.38852,-0.0042576,0.5,-1.8654e-06,4.0015e-07,0.026766,0.087316,0.018201,4.9862e-05,9.7487e-05,4.3897e-05,0.0082025,0.0057635,0.00037483,42.14,184.34,79.688
-0.0049794,-0.013079,0.9999,-0.42668,-1.6421,0.034321,-0.00019894,-0.39566,-0.0047238,0.5,-5.3046e-07,9.4359e-07,0.028171,0.11584,0.016274,5.295e-05,0.00011336,3.9498e-05,0.008406,0.0058067,0.00037056,42.667,182.59,81.591
-0.0053938,-0.014036,0.99989,-0.42666,-1.6721,0.033915,0.00024836,-0.40331,-0.0052855,0.5,1.252e-07,1.0933e-06,0.02807,0.13679,0.014942,5.4366e-05,0.00012236,3.6199e-05,0.0085348,0.0058215,0.00036631,43.146,180.7,83.586
-0.0056089,-0.015207,0.99987,-0.42664,-1.7021,0.033476,0.00058199,-0.41171,-0.0059533,0.5,7.1537e-08,9.2312e-07,0.026904,0.15227,0.013645,5.4345e-05,0.00012642,3.2592e-05,0.008671,0.0058446,0.00036305,43.553,178.64,85.694
-0.0057848,-0.016759,0.99984,-0.42661,-1.7321,0.033,0.00088879,-0.42111,-0.0067757,0.5,-7.5989e-07,3.2347e-07,0.028778,0.16382,0.012367,5.7722e-05,0.00012498,2.8775e-05,0.0088204,0.005874,0.00036015,43.854,176.35,87.921
-0.0060585,-0.018878,0.9998,-0.42659,-1.762,0.032469,0.0012914,-0.43176,-0.0078996,0.5,-1.9643e-06,-3.849e-07,0.030757,0.17353,0.011482,6.1158e-05,0.00011771,2.5523e-05,0.0089145,0.0058773,0.00035639,44.022,173.76,90.309
-0.0062996,-0.021889,0.99974,-0.42655,-1.7921,0.031863,0.0017869,-0.44419,-0.0094525,0.5,-3.0017e-06,-8.6779e-07,0.028921,0.18486,0.011503,6.0307e-05,0.0001087,2.3888e-05,0.0089539,0.0058584,0.00035226,44.023,170.78,92.978
-0.0061794,-0.026078,0.99964,-0.42652,-1.8221,0.031145,0.0023709,-0.45902,-0.011589,0.5,-3.7499e-06,-1.2647e-06,0.025087,0.19879,0.01322,5.6672e-05,0.00010108,2.5181e-05,0.0090149,0.0058546,0.00034924,43.782,167.22,95.988
-0.0055423,-0.03279,0.99945,-0.42647,-1.8523,0.030278,0.0030419,-0.47778,-0.014383,0.5,-4.0872e-06,-1.6174e-06,0.019048,0.21632,0.016742,4.833e-05,0.00010121,2.9713e-05,0.009241,0.0059277,0.0003491,43.16,162.95,99.541
-0.0044563,-0.041637,0.99912,-0.42641,-1.8826,0.029145,0.0042267,-0.50138,-0.019163,0.5,-3.6543e-06,-1.6548e-06,0.011605,0.22926,0.020034,4.0069e-05,0.00010326,3.146e-05,0.0097761,0.0061375,0.00035348,41.852,157.42,103.56
-0.0031155,-0.059022,0.99825,-0.42633,-1.9131,0.027721,0.0062287,-0.53254,-0.024684,0.5,-4.3575e-06,-1.6813e-06,-0.0017758,0.25205,0.020981,2.0047e-05,0.00012715,2.7322e-05,0.010955,0.0066242,0.00036627,39.425,150.76,108.36
0.014873,-0.0085355,0.99985,-0.4,-1.1952,0.038479,0,0,0,0.5,-4.835e-06,-2.2431e-06,0,0,0,0,0,0,0.0036368,0.0024498,1.7252e-05,32.396,201.64,32.396
0.01155,-0.0074094,0.99991,-0.4,-1.1724,0.038669,0,0,0,0.5,-5.1157e-06,-2.3509e-06,0,0,0,0,0,0,0.003593,0.0024311,1.7197e-05,31.68,202.4,31.68
0.010814,-0.0073096,0.99991,-0.40636,-1.1947,0.038578,0.00035433,-0.073834,-0.00049415,0.5,-4.7511e-06,-2.4079e-06,0.0061625,-0.2275,0.011181,3.529e-07,-0.00010842,2.3983e-05,0.0038216,0.0028355,9.7825e-05,31.921,201.8,37.976
0.01143,-0.0076975,0.9999,-0.41502,-1.224,0.038453,0.00076523,-0.17715,-0.001237,0.5,-3.9358e-06,-2.1833e-06,0.016223,-0.48849,0.02695,8.9881e-06,-0.00021779,5.9117e-05,0.0042577,0.0034978,0.00021761,32.236,201,46.709
0.014518,-0.0086749,0.99986,-0.4,-1.225,0.038224,0,0,0,0.5,-4.1583e-06,-1.9491e-06,0,0,0,0,0,0,0.0037678,0.0025061,1.7425e-05,33.334,200.65,33.334
0.011366,-0.0079211,0.9999,-0.42398,-1.2533,0.038323,0.00098366,-0.28722,-0.0020793,0.5,-2.2419e-06,-1.1626e-06,0.036943,-0.70327,0.042369,7.4011e-05,-0.00029981,9.7576e-05,0.0049785,0.0044007,0.00035707,32.525,200.14,55.878
0.014152,-0.0089299,0.99986,-0.4,-1.2549,0.037967,0,0,0,0.5,-2.6548e-06,-1.2746e-06,0,0,0,0,0,0,0.0039877,0.0025994,1.771e-05,34.239,199.62,34.239
0.013337,-0.0088893,0.99987,-0.4,-1.2848,0.037707,0,0,0,0.5,-4.3951e-07,-2.8035e-07,0,0,0,0,0,0,0.0042724,0.0027184,1.8068e-05,35.084,198.53,35.084
0.01248,-0.0088378,0.99988,-0.4,-1.3147,0.03745,0,0,0,0.5,9.9898e-07,3.9478e-07,0,0,0,0,0,0,0.0045574,0.0028356,1.8416e-05,35.842,197.37,35.842
0.011595,-0.0088656,0.99989,-0.4,-1.3446,0.037194,0,0,0,0.5,3.9116e-07,2.1331e-07,0,0,0,0,0,0,0.0047879,0.0029294,1.8691e-05,36.525,196.16,36.525
0.010685,-0.0090202,0.9999,-0.4,-1.3744,0.036937,0,0,0,0.5,-1.8839e-06,-6.7986e-07,0,0,0,0,0,0,0.0049603,0.0029991,1.8895e-05,37.171,194.92,37.171
0.0097635,-0.0092738,0.99991,-0.4,-1.4043,0.036673,0,0,0,0.5,-4.2668e-06,-1.6399e-06,0,0,0,0,0,0,0.0051042,0.0030567,1.9062e-05,37.81,193.68,37.81
0.0088696,-0.0095577,0.99991,-0.4,-1.4342,0.036401,0,0,0,0.5,-5.8438e-06,-2.2876e-06,0,0,0,0,0,0,0.0052471,0.0031128,1.9222e-05,38.448,192.44,38.448
0.0080505,-0.0098695,0.99992,-0.4,-1.4641,0.03612,0,0,0,0.5,-6.3759e-06,-2.5227e-06,0,0,0,0,0,0,0.0053876,0.0031672,1.9374e-05,39.073,191.19,39.073
0.0073244,-0.010188,0.99992,-0.4,-1.494,0.035828,0,0,0,0.5,-5.9439e-06,-2.3742e-06,0,0,0,0,0,0,0.0055059,0.0032126,1.95e-05,39.677,189.89,39.677
0.0066704,-0.010514,0.99992,-0.4,-1.5239,0.035526,0,0,0,0.5,-4.6988e-06,-1.9113e-06,0,0,0,0,0,0,0.0055968,0.0032473,1.9596e-05,40.247,188.54,40.247
0.0060884,-0.010926,0.99992,-0.4,-1.5538,0.035213,0,0,0,0.5,-2.9224e-06,-1.2432e-06,0,0,0,0,0,0,0.0056779,0.0032778,1.9681e-05,40.773,187.11,40.773
0.0055519,-0.011442,0.99992,-0.4,-1.5836,0.034887,0,0,0,0.5,-1.0738e-06,-5.3477e-07,0,0,0,0,0,0,0.00577,0.003312,1.9774e-05,41.259,185.61,41.259
0.0050198,-0.01208,0.99991,-0.4,-1.6135,0.034544,0,0,0,0.5,4.8159e-07,7.4752e-08,0,0,0,0,0,0,0.0058742,0.0033502,1.9877e-05,41.686,184.01,41.686
0.004518,-0.012965,0.99991,-0.4,-1.6434,0.03418,0,0,0,0.5,1.5728e-06,5.1436e-07,0,0,0,0,0,0,0.0059774,0.003388,1.998e-05,42.052,182.28,42.052
0.0040989,-0.014053,0.99989,-0.4,-1.6733,0.033786,0,0,0,0.5,2.0902e-06,7.3758e-07,0,0,0,0,0,0,0.0060764,0.0034239,2.0077e-05,42.359,180.39,42.359
0.0037523,-0.015299,0.99988,-0.4,-1.7032,0.033357,0,0,0,0.5,2.0226e-06,7.3774e-07,0,0,0,0,0,0,0.0061759,0.0034595,2.0171e-05,42.588,178.32,42.588
0.0033491,-0.016872,0.99985,-0.4,-1.7331,0.032889,0,0,0,0.5,1.4984e-06,5.6453e-07,0,0,0,0,0,0,0.0062767,0.0034953,2.0265e-05,42.708,176.02,42.708
0.0028097,-0.019082,0.99981,-0.4,-1.763,0.032372,0,0,0,0.5,7.2181e-07,2.9313e-07,0,0,0,0,0,0,0.006374,0.0035298,2.0353e-05,42.686,173.44,42.686
0.0023237,-0.022447,0.99975,-0.4,-1.7929,0.031781,0,0,0,0.5,-1.0536e-07,-4.2509e-09,0,0,0,0,0,0,0.0064707,0.0035638,2.0435e-05,42.487,170.47,42.487
0.0021319,-0.027117,0.99963,-0.4,-1.8228,0.031072,0,0,0,0.5,-7.7591e-07,-2.5074e-07,0,0,0,0,0,0,0.0065832,0.0036028,2.0516e-05,42.033,166.92,42.033
0.002234,-0.034685,0.9994,-0.4,-1.8528,0.030204,0,0,0,0.5,-1.2026e-06,-4.2134e-07,0,0,0,0,0,0,0.0067514,0.0036607,2.062e-05,41.185,162.67,41.185
0.0024663,-0.04452,0.99901,-0.4,-1.883,0.029065,0,0,0,0.5,-1.188e-06,-4.5394e-07,0,0,0,0,0,0,0.0070492,0.0037623,2.0787e-05,39.581,157.22,39.581
0.038126,0.011226,0.99921,-0.39416,0.073652,0.038633,-0.0035914,-0.012457,0.00020644,0.5,-1.5498e-06,-6.0143e-07,-0.0079806,-0.031471,-0.0010804,-4.8561e-06,-2.0243e-05,-2.5666e-06,0.0048564,0.0030153,2.5931e-05,30.754,200.18,32.07
0.035382,0.013717,0.99928,-0.39355,0.070963,0.038648,0,0,0,0.5,-1.5195e-06,-5.4921e-07,0,0,0,0,0,0,0.0047335,0.0029662,1.9246e-05,30.712,200.27,30.712
0.044952,0.013904,0.99889,-0.39315,0.073463,0.03859,0,0,0,0.5,-1.6346e-06,-5.9159e-07,0,0,0,0,0,0,0.0047686,0.0029807,1.929e-05,30.904,199.99,30.904
0.045688,0.010595,0.9989,-0.38921,0.091519,0.0382,0,0,0,0.5,-2.3062e-06,-8.0002e-07,0,0,0,0,0,0,0.0050148,0.0030792,1.9564e-05,32.245,198.19,32.245
0.039868,0.0079596,0.99917,-0.3969,0.093327,0.038538,-0.032177,-0.098594,0.0015916,0.5,-7.8836e-07,-7.2455e-07,-0.068956,-0.23502,-0.012296,-3.2366e-05,-0.00016034,-2.909e-05,0.0057852,0.0033754,7.2249e-05,31.09,199.7,41.712
0.046527,0.0059287,0.9989,-0.38455,0.10938,0.037832,0,0,0,0.5,-2.491e-06,-7.8834e-07,0,0,0,0,0,0,0.005243,0.0031692,1.9817e-05,33.337,196.37,33.337
0.040726,0.0030147,0.99917,-0.39809,0.11323,0.038449,-0.065855,-0.17943,0.0024211,0.5,2.0017e-06,-2.5144e-07,-0.13245,-0.39123,-0.028605,-4.6585e-05,-0.00028589,-6.8689e-05,0.0067877,0.0037493,0.00011613,31.323,199.19,50.989
0.046153,-0.00062356,0.99893,-0.37918,0.12705,0.037552,0,0,0,0.5,-1.9115e-06,-4.6824e-07,0,0,0,0,0,0,0.0054515,0.0032515,2.0057e-05,34.06,194.95,34.06
0.040554,-0.0025131,0.99917,-0.39687,0.13298,0.038381,-0.09966,-0.24132,0.0027389,0.5,7.8491e-06,1.162e-06,-0.18431,-0.46888,-0.043484,-5.9426e-05,-0.00037521,-0.00010365,0.0077985,0.0041088,0.00015118,31.463,198.8,58.459
0.045598,-0.0053577,0.99895,-0.37293,0.14443,0.037342,0,0,0,0.5,-6.2248e-07,1.0273e-07,0,0,0,0,0,0,0.0056376,0.0033234,2.0257e-05,34.669,194.07,34.669
0.040701,-0.0059938,0.99915,-0.39351,0.15241,0.038331,-0.13315,-0.28752,0.0032107,0.5,1.7708e-05,3.6011e-06,-0.21839,-0.48001,-0.055716,-9.4131e-05,-0.00041969,-0.0001352,0.0088072,0.0044548,0.0001799,31.614,198.62,64.521
0.04566,-0.0094917,0.99891,-0.36577,0.16145,0.037125,0,0,0,0.5,5.5975e-07,5.4371e-07,0,0,0,0,0,0,0.0057848,0.0033785,2.04e-05,35.333,193.18,35.333
0.042573,-0.010043,0.99904,-0.38898,0.1717,0.038285,-0.17031,-0.33111,0.0033507,0.5,2.9532e-05,6.4282e-06,-0.22895,-0.43419,-0.06684,-0.00014725,-0.00039059,-0.00016199,0.0097375,0.004783,0.00020876,31.78,198.45,70.525
0.045772,-0.015016,0.99884,-0.38223,0.19026,0.038208,-0.20116,-0.35292,0.0023847,0.5,3.7236e-05,8.5593e-06,-0.2056,-0.3169,-0.077826,-0.00018931,-0.00021076,-0.00017716,0.01015,0.0049557,0.00022543,32.033,198.08,74.598
0.031439,-0.010877,0.99945,-0.38263,0.19047,0.03823,-0.20168,-0.3533,0.0023581,0.5,3.7718e-05,8.7133e-06,-0.20641,-0.31894,-0.077907,-0.00018917,-0.00021212,-0.00017713,0.010238,0.0049997,0.00022746,31.861,198.23,74.567
0.033801,-0.0078313,0.9994,-0.38479,0.18481,0.038259,-0.19534,-0.3533,0.002729,0.5,3.5607e-05,8.0521e-06,-0.21738,-0.36191,-0.075764,-0.00017959,-0.00027405,-0.00017612,0.010119,0.0049367,0.0002245,31.842,198.31,73.95
0.044708,-0.014408,0.9989,-0.35793,0.17816,0.036946,0,0,0,0.5,1.1758e-06,7.0371e-07,0,0,0,0,0,0,0.0058953,0.0034206,2.0519e-05,35.764,192.29,35.764
0.043544,-0.020357,0.99884,-0.37316,0.20779,0.038133,-0.22063,-0.34907,0.001763,0.5,3.6083e-05,9.6406e-06,-0.15473,-0.18133,-0.089087,-0.00016902,-1.1558e-05,-0.00018617,0.0099299,0.0049459,0.00022814,32.276,197.74,76.126
0.030671,-0.014673,0.99942,-0.3741,0.20832,0.038186,-0.22186,-0.34987,0.0017057,0.5,3.7381e-05,1.0132e-05,-0.15632,-0.18511,-0.089448,-0.00016837,-1.6136e-05,-0.00018657,0.010126,0.0050482,0.0002331,31.866,198.1,76.039
0.04251,-0.018887,0.99892,-0.34942,0.19457,0.036871,0,0,0,0.5,2.0426e-06,9.8728e-07,0,0,0,0,0,0,0.0060002,0.0034618,2.0642e-05,35.89,191.91,35.89
0.043055,-0.022963,0.99881,-0.36309,0.22478,0.038081,-0.23912,-0.34289,0.0019688,0.5,2.8512e-05,9.3441e-06,-0.087436,-0.052872,-0.10208,-0.00011738,9.094e-05,-0.00020714,0.0095156,0.0048741,0.00022935,32.486,197.56,77.395
0.030829,-0.016847,0.99938,-0.36439,0.22558,0.038158,-0.24086,-0.34393,0.001866,0.5,3.0279e-05,1.0107e-05,-0.089612,-0.056711,-0.10298,-0.00011641,8.7345e-05,-0.00020859,0.0097733,0.0050141,0.00023639,31.9,198.08,77.257
0.041545,-0.021238,0.99891,-0.34001,0.21049,0.036813,0,0,0,0.5,3.5274e-06,1.5277e-06,0,0,0,0,0,0,0.0060971,0.0034986,2.0739e-05,36.1,191.77,36.1
0.042712,-0.025903,0.99875,-0.35224,0.24124,0.03801,-0.25732,-0.33576,0.0015821,0.5,2.118e-05,8.3456e-06,-0.014586,0.067603,-0.11601,-5.4954e-05,0.00018146,-0.00023645,0.0092854,0.0048228,0.000229,32.773,197.3,78.712
0.031029,-0.019696,0.99932,-0.35398,0.24244,0.038122,-0.25973,-0.33705,0.0014383,0.5,2.3529e-05,9.4142e-06,-0.015915,0.065543,-0.11692,-5.3364e-05,0.00018042,-0.00023795,0.009631,0.0050132,0.00023867,31.946,198.04,78.495
0.041238,-0.023267,0.99888,-0.32986,0.22592,0.036719,0,0,0,0.5,4.6041e-06,1.9092e-06,0,0,0,0,0,0,0.0062026,0.0035374,2.0835e-05,36.406,191.46,36.406
0.040616,-0.030983,0.99869,-0.34075,0.25727,0.037975,-0.27573,-0.32767,0.00047416,0.5,1.8687e-05,7.9559e-06,0.068372,0.18065,-0.12249,-2.6169e-05,0.00022716,-0.00024954,0.0095078,0.0048871,0.00022976,32.856,197.08,79.812
0.029496,-0.023949,0.99928,-0.34265,0.2587,0.038105,-0.27841,-0.32892,0.00035292,0.5,2.147e-05,9.2377e-06,0.069467,0.18111,-0.12309,-2.5393e-05,0.00022504,-0.00025028,0.0099082,0.0051035,0.00024055,31.921,197.93,79.543
0.039074,-0.027872,0.99885,-0.3191,0.24092,0.036664,0,0,0,0.5,5.2574e-06,2.1178e-06,0,0,0,0,0,0,0.0063384,0.0035887,2.0979e-05,36.466,191.12,36.466
0.038042,-0.035553,0.99864,-0.32864,0.27286,0.038033,-0.29347,-0.31769,0.0001612,0.5,2.4182e-05,9.3901e-06,0.16667,0.29634,-0.11863,-4.5014e-05,0.00022696,-0.00024633,0.010105,0.0050634,0.00023295,32.58,197.24,80.365
0.027507,-0.027215,0.99925,-0.33007,0.27404,0.038136,-0.29554,-0.31854,6.0257e-05,0.5,2.669e-05,1.0485e-05,0.1694,0.29782,-0.11921,-4.5457e-05,0.00022226,-0.00024675,0.010443,0.0052396,0.00024144,31.849,197.91,80.144
0.035973,-0.032667,0.99882,-0.30774,0.2555,0.03671,0,0,0,0.5,5.5625e-06,2.1715e-06,0,0,0,0,0,0,0.006491,0.0036465,2.1142e-05,36.241,191.19,36.241
